StartDate;EndDate;Status;IPAddress;Progress;Duration (in seconds);Finished;RecordedDate;LocationLatitude;LocationLongitude;Q_RelevantIDDuplicate;Q_RelevantIDDuplicateScore;Q_RelevantIDFraudScore;Sex;Age;Location_size;Income_year_family;Region;Selftrust_satisfied_proud_of_life;Justice_respect_for_everyone;New_ideas_creativity_originality;Caring_of_others;Show_personal_capabilities_admiration;Wellbeing_enjoying_life;Surprises_new_activities;Safe_environment_avoid_dangers;Being_rich_owning_expensive_stuff;Obeying_always_following_rules;Being_content_dont_ask_more;Trust_in_future_optimism;Listening_others_opinions;Being_free_to_choose_plans_activities;Loyal_with_friends_caring_near_people;Being_successful_impressionate_others;Having_fun_pleasure;Lokking_for_adventures_risk_exciting;Country_safe_from_threats_int_ext_stable_order;Command_on_others;Good_manners_dont_disturb;Religious;Not_alone_in_life;Nature_environment;Social_networks_phone;Social_network_computer;TV;Radio;Podcast;Newspaper_print;Newspaper_phone;Newspaper_computer;Magazines;Party_to_vote_important_features;Liberism;Sovranism;Conservatorism;Authoritarianism;Politics_interested;Importance_of_elections_italy;Importance_of_elections_europe;Voting_not_important;Importance_of_information;Politics_impacts_on_life;Political_orientation;Vote_italy_2013;Vote_europe_2014;Vote_italy_2018;Vote_italy_2019_intentionality;Vote_europe_2019_intentionality;Status;Location_grow_up;Study_title;Work;isNew;Q_TotalDuration;enc;gc;age
25/04/19 04:49;25/04/19 05:02;IP Address;93.56.72.22;100;794;TRUE;25/04/19 05:02;45.470.703.125;918.890.380.859.375;;;0;Femmina;58;Tra 5000-9999 persone;Da 100-149.999 euro;Lombardia;3 - leggermente diversa;6 - molto simile;5 - simile;5 - simile;5 - simile;4 - leggermente simile;4 - leggermente simile;5 - simile;4 - leggermente simile;4 - leggermente simile;4 - leggermente simile;3 - leggermente diversa;4 - leggermente simile;5 - simile;5 - simile;2 - diversa;3 - leggermente diversa;2 - diversa;5 - simile;3 - leggermente diversa;4 - leggermente simile;3 - leggermente diversa;5 - simile;6 - molto simile;2;1;3;4;1;1;1;2;1;Educazione e investimenti in ricerca,Occupazione,Ambiente,Carisma ed energia del leader;-10;-31;-39;-8;3;7;7;1;5;5;Di Centro-Sinistra;Centro-Sinistra;Partito Democratico;Partito Democratico;Non ho ancora deciso chi votare;Non ho ancora deciso chi votare;Sposata/o o convivi;Piccola città;Laurea magistrale o equivalente;Mi prendo cura di casa e famiglia;;794;0;1;50-64
25/04/19 05:01;25/04/19 05:05;IP Address;185.95.133.87;100;235;TRUE;25/04/19 05:05;403.791.961.669.921.000;15.540.496.826.171.800;;;;Femmina;29;Piu' di 1 milione persone;Da 60-79.999 euro;Lombardia;5 - simile;6 - molto simile;6 - molto simile;6 - molto simile;5 - simile;6 - molto simile;6 - molto simile;6 - molto simile;3 - leggermente diversa;5 - simile;5 - simile;5 - simile;5 - simile;6 - molto simile;6 - molto simile;5 - simile;5 - simile;4 - leggermente simile;6 - molto simile;1 - molto diversa;6 - molto simile;6 - molto simile;6 - molto simile;6 - molto simile;5;4;5;3;3;4;5;4;5;Occupazione,Ambiente,Salute;0;0;-50;-13;6;6;6;6;6;7;Apolitico;Movimento 5 Stelle;Non ho votato;Movimento 5 Stelle;Non ho ancora deciso chi votare;Non ho ancora deciso chi votare;Sposata/o o convivi;Grande città (500.000+ abitanti);Dottorato di ricerca;Sono un/a imprenditore/ice;;235;0;1;25-34
25/04/19 04:53;25/04/19 05:05;IP Address;93.46.55.32;100;719;TRUE;25/04/19 05:05;418.903.961.181.640.000;125.124.053.955.078.000;;;;Maschio;18;Piu' di 1 milione persone;Da 20-39.999 euro;Lazio;4 - leggermente simile;4 - leggermente simile;6 - molto simile;3 - leggermente diversa;5 - simile;3 - leggermente diversa;4 - leggermente simile;1 - molto diversa;4 - leggermente simile;5 - simile;5 - simile;4 - leggermente simile;6 - molto simile;5 - simile;6 - molto simile;6 - molto simile;5 - simile;4 - leggermente simile;3 - leggermente diversa;2 - diversa;4 - leggermente simile;6 - molto simile;4 - leggermente simile;5 - simile;5;1;4;3;1;3;2;1;1;Educazione e investimenti in ricerca,Salario e diritti dei lavoratori,Ambiente,Salute,Pensioni e assistenza sociale,Sicurezza e Difesa;9;-8;16;5;4;5;5;3;6;5;Di Centro-Destra;Non ho votato;Non ho votato;Non ho votato;Lega;Movimento 5 Stelle;Nubile/Celibe;Grande città (500.000+ abitanti);Diploma di scuola superiore o equivalente;Sono uno/a studente;;719;0;1;18-24
25/04/19 05:00;25/04/19 05:05;IP Address;87.15.18.21;100;332;TRUE;25/04/19 05:05;455.818.939.208.984.000;92.682.952.880.859.300;;;;Femmina;24;Tra 10-49.999 persone;Da 60-79.999 euro;Lombardia;4 - leggermente simile;6 - molto simile;6 - molto simile;6 - molto simile;5 - simile;5 - simile;6 - molto simile;5 - simile;3 - leggermente diversa;4 - leggermente simile;3 - leggermente diversa;4 - leggermente simile;4 - leggermente simile;5 - simile;6 - molto simile;6 - molto simile;5 - simile;4 - leggermente simile;4 - leggermente simile;4 - leggermente simile;4 - leggermente simile;1 - molto diversa;4 - leggermente simile;5 - simile;4;3;2;1;1;1;2;3;1;Educazione e investimenti in ricerca,Salario e diritti dei lavoratori,Ambiente,Salute,Supporto alle imprese italiane,Facce e proposte nuove, innovative;26;-50;-39;-31;3;7;7;1;7;5;Di Centro-Sinistra;Altro;Altro;Altro;Altro;Altro;Nubile/Celibe;Piccola città;Laurea triennale o equivalente;Lavoro come dipendente;;332;0;1;18-24
25/04/19 05:02;25/04/19 05:08;IP Address;151.34.60.209;100;386;TRUE;25/04/19 05:08;431.479.034.423.828.000;121.096.954.345.703.000;;2;0;Femmina;23;Tra 10-49.999 persone;Da 20-39.999 euro;Lombardia;3 - leggermente diversa;5 - simile;3 - leggermente diversa;5 - simile;4 - leggermente simile;4 - leggermente simile;5 - simile;5 - simile;2 - diversa;5 - simile;5 - simile;3 - leggermente diversa;4 - leggermente simile;6 - molto simile;6 - molto simile;3 - leggermente diversa;4 - leggermente simile;3 - leggermente diversa;3 - leggermente diversa;2 - diversa;4 - leggermente simile;1 - molto diversa;6 - molto simile;5 - simile;5;3;3;3;1;1;4;3;1;Educazione e investimenti in ricerca,Salario e diritti dei lavoratori,Prezzi e costo della vita,Migrazione e confini,Supporto alle imprese italiane;34;-13;25;13;3;2;2;2;7;3;Di Centro-Destra;Non ho votato;Non ho votato;Forza Italia;Non ho ancora deciso chi votare;Non ho ancora deciso chi votare;Nubile/Celibe;Piccola città;Laurea triennale o equivalente;Sto cercando un lavoro;;386;0;1;18-24
25/04/19 05:06;25/04/19 05:10;IP Address;82.49.253.60;100;241;TRUE;25/04/19 05:10;42.458.404.541.015.600;142.028.045.654.296.000;;2;0;Femmina;18;Tra 2.000-4999 persone;Fino a 20.000 euro;Sicilia;6 - molto simile;6 - molto simile;6 - molto simile;6 - molto simile;5 - simile;2 - diversa;3 - leggermente diversa;2 - diversa;4 - leggermente simile;5 - simile;5 - simile;5 - simile;2 - diversa;5 - simile;6 - molto simile;1 - molto diversa;4 - leggermente simile;4 - leggermente simile;1 - molto diversa;4 - leggermente simile;6 - molto simile;5 - simile;3 - leggermente diversa;3 - leggermente diversa;4;5;3;2;3;1;2;2;3;Ambiente,Salute,Prezzi e costo della vita;-16;19;20;-28;7;6;7;7;7;7;Di Estrema Sinistra;Centro;Forza Italia;Forza Italia;Forza Italia;Forza Italia;Nubile/Celibe;Piccola città;Diploma di scuola superiore o equivalente;Sono uno/a studente;;241;0;1;18-24
25/04/19 05:07;25/04/19 05:11;IP Address;93.57.254.36;100;251;TRUE;25/04/19 05:11;4.370.849.609.375;10.403.594.970.703.100;;;;Maschio;22;Tra 100-499.999 persone;Da 40-59.999 euro;Toscana;5 - simile;5 - simile;6 - molto simile;3 - leggermente diversa;6 - molto simile;5 - simile;3 - leggermente diversa;4 - leggermente simile;5 - simile;2 - diversa;3 - leggermente diversa;5 - simile;3 - leggermente diversa;5 - simile;5 - simile;5 - simile;5 - simile;3 - leggermente diversa;5 - simile;2 - diversa;2 - diversa;4 - leggermente simile;4 - leggermente simile;4 - leggermente simile;5;3;2;1;1;1;3;5;1;Politica estera,Occupazione,Ambiente,Migrazione e confini,Supporto alle imprese italiane,Sicurezza e Difesa;42;-10;12;31;6;6;7;1;7;4;Di Centro-Destra;Non ho votato;Non ho votato;Altro;Forza Italia;Non ho ancora deciso chi votare;Nubile/Celibe;Piccola città;Diploma di scuola superiore o equivalente;Sono uno/a studente;;251;0;1;18-24
25/04/19 05:04;25/04/19 05:12;IP Address;5.90.150.254;100;439;TRUE;25/04/19 05:12;418.903.961.181.640.000;125.124.053.955.078.000;;2;0;Femmina;23;Tra 10-49.999 persone;Da 20-39.999 euro;Veneto;5 - simile;6 - molto simile;6 - molto simile;6 - molto simile;5 - simile;5 - simile;5 - simile;5 - simile;3 - leggermente diversa;6 - molto simile;5 - simile;5 - simile;5 - simile;6 - molto simile;6 - molto simile;2 - diversa;4 - leggermente simile;2 - diversa;4 - leggermente simile;1 - molto diversa;6 - molto simile;1 - molto diversa;6 - molto simile;5 - simile;5;1;4;3;1;1;1;1;2;Educazione e investimenti in ricerca,Occupazione,Salario e diritti dei lavoratori,Salute,Pensioni e assistenza sociale;10;-50;-50;-12;3;6;6;1;3;5;Di Centro-Sinistra;Centro-Sinistra;Non ho votato;Partito Democratico;Non ho ancora deciso chi votare;Non ho ancora deciso chi votare;Sposata/o o convivi;Piccola città;Diploma di scuola superiore o equivalente;Lavoro come dipendente;;439;0;1;18-24
25/04/19 05:12;25/04/19 05:14;IP Address;151.65.121.162;100;142;TRUE;25/04/19 05:14;455.355.987.548.828.000;102.147.064.208.984.000;;2;0;Femmina;22;Tra 50-99.999 persone;Fino a 20.000 euro;Lombardia;6 - molto simile;5 - simile;4 - leggermente simile;2 - diversa;4 - leggermente simile;5 - simile;6 - molto simile;3 - leggermente diversa;4 - leggermente simile;5 - simile;3 - leggermente diversa;3 - leggermente diversa;4 - leggermente simile;4 - leggermente simile;5 - simile;2 - diversa;2 - diversa;2 - diversa;5 - simile;3 - leggermente diversa;3 - leggermente diversa;5 - simile;5 - simile;2 - diversa;2;1;1;1;3;3;4;1;3;Educazione e investimenti in ricerca,Politica estera,Salario e diritti dei lavoratori;29;31;-23;-25;2;4;1;1;1;3;Di Sinistra;Centro-Sinistra;Altro;Movimento 5 Stelle;Partito Democratico;Lega;Nubile/Celibe;Grande città (500.000+ abitanti);Diploma di scuola superiore o equivalente;Lavoro come dirigente;;142;0;1;18-24
25/04/19 05:08;25/04/19 05:14;IP Address;93.36.225.228;100;400;TRUE;25/04/19 05:14;444.048.004.150.390.000;894.439.697.265.625;TRUE;98;0;Maschio;66;Tra 500-999.999 persone;Da 20-39.999 euro;Liguria;5 - simile;5 - simile;4 - leggermente simile;4 - leggermente simile;4 - leggermente simile;4 - leggermente simile;4 - leggermente simile;5 - simile;4 - leggermente simile;3 - leggermente diversa;4 - leggermente simile;5 - simile;5 - simile;5 - simile;5 - simile;4 - leggermente simile;5 - simile;3 - leggermente diversa;5 - simile;2 - diversa;5 - simile;5 - simile;5 - simile;5 - simile;1;3;5;1;1;5;2;3;5;Politica estera,Diritti per le donne e le minoranze,Corruzione o scandali (anche se non coinvolgono direttamente i candidati alla tornata elettorale),Occupazione,Salario e diritti dei lavoratori,Pensioni e assistenza sociale;-35;-50;-50;50;7;7;6;1;1;7;Di Centro-Sinistra;Centro-Sinistra;Partito Democratico;Partito Democratico;Partito Democratico;Partito Democratico;Sposata/o o convivi;Grande città (500.000+ abitanti);Diploma di scuola superiore o equivalente;Sono in pensione;;400;0;1;65+
25/04/19 05:08;25/04/19 05:18;IP Address;151.70.252.25;100;561;TRUE;25/04/19 05:18;4.085.260.009.765.620;1.426.849.365.234.370;;;;Maschio;68;Tra 50-99.999 persone;Da 20-39.999 euro;Campania;4 - leggermente simile;6 - molto simile;6 - molto simile;5 - simile;5 - simile;4 - leggermente simile;4 - leggermente simile;5 - simile;2 - diversa;5 - simile;6 - molto simile;2 - diversa;6 - molto simile;6 - molto simile;5 - simile;3 - leggermente diversa;3 - leggermente diversa;2 - diversa;4 - leggermente simile;1 - molto diversa;4 - leggermente simile;3 - leggermente diversa;5 - simile;6 - molto simile;5;1;4;3;1;3;2;2;2;Educazione e investimenti in ricerca,Diritti per le donne e le minoranze,Corruzione o scandali (anche se non coinvolgono direttamente i candidati alla tornata elettorale),Occupazione,Salario e diritti dei lavoratori,Ambiente;-31;-12;-18;18;7;7;7;1;7;7;Di Sinistra;Movimento 5 Stelle;Movimento 5 Stelle;Movimento 5 Stelle;Movimento 5 Stelle;Movimento 5 Stelle;Sposata/o o convivi;Piccola città;Diploma di scuola superiore o equivalente;Sono in pensione;;561;0;1;65+
25/04/19 05:13;25/04/19 05:18;IP Address;2.35.77.191;100;301;TRUE;25/04/19 05:18;45.470.703.125;918.890.380.859.375;TRUE;100;0;Maschio;22;Tra 10-49.999 persone;Da 80-99.999 euro;Piemonte;6 - molto simile;4 - leggermente simile;5 - simile;4 - leggermente simile;4 - leggermente simile;5 - simile;5 - simile;3 - leggermente diversa;4 - leggermente simile;6 - molto simile;3 - leggermente diversa;4 - leggermente simile;5 - simile;4 - leggermente simile;5 - simile;3 - leggermente diversa;4 - leggermente simile;5 - simile;3 - leggermente diversa;4 - leggermente simile;6 - molto simile;2 - diversa;4 - leggermente simile;5 - simile;4;2;2;2;3;1;2;2;1;Ambiente,Salute,Affidabilità e qualità dei candidati alla tornata elettorale;18;-26;-29;-12;1;5;4;1;3;2;Di Destra;Non ho votato;Non ho votato;Partito Democratico;Partito Democratico;#NAME?;Nubile/Celibe;Piccola città;Diploma di scuola superiore o equivalente;Sono uno/a studente;;301;0;1;18-24
25/04/19 05:13;25/04/19 05:20;IP Address;80.117.32.80;100;408;TRUE;25/04/19 05:20;45.470.703.125;918.890.380.859.375;;;;Femmina;23;Tra 10-49.999 persone;Da 60-79.999 euro;Lombardia;2 - diversa;5 - simile;5 - simile;5 - simile;3 - leggermente diversa;2 - diversa;5 - simile;5 - simile;2 - diversa;4 - leggermente simile;6 - molto simile;4 - leggermente simile;5 - simile;5 - simile;5 - simile;2 - diversa;5 - simile;2 - diversa;5 - simile;2 - diversa;4 - leggermente simile;5 - simile;5 - simile;5 - simile;5;4;4;4;5;2;3;3;3;Occupazione,Salario e diritti dei lavoratori,Ambiente,Pensioni e assistenza sociale,Prezzi e costo della vita,Supporto alle imprese italiane;-32;-37;-38;2;3;3;3;1;6;4;Di Centro;Altro;Lega Nord;Lega;Lega;Lega;Nubile/Celibe;Area rurale;Laurea triennale o equivalente;Lavoro come dipendente;;408;0;1;18-24
25/04/19 04:44;25/04/19 05:20;IP Address;151.56.201.240;100;2202;TRUE;25/04/19 05:20;4.046.209.716.796.870;172.462.005.615.234.000;TRUE;100;0;Femmina;32;Tra 10-49.999 persone;Da 20-39.999 euro;Puglia;4 - leggermente simile;6 - molto simile;5 - simile;4 - leggermente simile;4 - leggermente simile;5 - simile;5 - simile;5 - simile;5 - simile;5 - simile;4 - leggermente simile;5 - simile;5 - simile;5 - simile;6 - molto simile;5 - simile;4 - leggermente simile;4 - leggermente simile;5 - simile;4 - leggermente simile;4 - leggermente simile;3 - leggermente diversa;5 - simile;6 - molto simile;5;5;4;2;1;2;3;4;4;Educazione e investimenti in ricerca,Occupazione,Ambiente,Salute,Migrazione e confini;11;12;-21;-8;4;5;5;3;5;6;Di Centro-Destra;Movimento 5 Stelle;Movimento 5 Stelle;Altro;Non ho ancora deciso chi votare;Non ho ancora deciso chi votare;Sposata/o o convivi;Piccola città;Laurea magistrale o equivalente;Mi prendo cura di casa e famiglia;;2202;0;1;25-34
25/04/19 05:12;25/04/19 05:21;IP Address;151.73.151.90;100;542;TRUE;25/04/19 05:21;4.085.260.009.765.620;1.426.849.365.234.370;TRUE;98;0;Femmina;69;Piu' di 1 milione persone;Da 40-59.999 euro;Campania;5 - simile;6 - molto simile;6 - molto simile;6 - molto simile;5 - simile;4 - leggermente simile;5 - simile;5 - simile;3 - leggermente diversa;5 - simile;4 - leggermente simile;4 - leggermente simile;5 - simile;6 - molto simile;6 - molto simile;5 - simile;4 - leggermente simile;4 - leggermente simile;6 - molto simile;4 - leggermente simile;5 - simile;6 - molto simile;6 - molto simile;6 - molto simile;4;4;5;3;1;3;3;4;2;Educazione e investimenti in ricerca,Diritti per le donne e le minoranze,Ambiente,Pensioni e assistenza sociale,Prezzi e costo della vita,Supporto alle imprese italiane;11;-38;-19;22;6;7;7;1;7;7;Di Centro-Sinistra;Movimento 5 Stelle;Movimento 5 Stelle;Movimento 5 Stelle;Movimento 5 Stelle;Movimento 5 Stelle;Vedova/o;Grande città (500.000+ abitanti);Laurea magistrale o equivalente;Sono in pensione;;542;0;1;65+
25/04/19 05:19;25/04/19 05:22;IP Address;151.48.156.13;100;182;TRUE;25/04/19 05:22;4.557.440.185.546.870;90.753.936.767.578.100;;2;0;Maschio;75;Tra 10-49.999 persone;Da 60-79.999 euro;Lombardia;4 - leggermente simile;4 - leggermente simile;4 - leggermente simile;4 - leggermente simile;3 - leggermente diversa;4 - leggermente simile;3 - leggermente diversa;4 - leggermente simile;4 - leggermente simile;4 - leggermente simile;4 - leggermente simile;5 - simile;4 - leggermente simile;4 - leggermente simile;5 - simile;4 - leggermente simile;4 - leggermente simile;5 - simile;4 - leggermente simile;5 - simile;3 - leggermente diversa;4 - leggermente simile;4 - leggermente simile;4 - leggermente simile;1;1;3;3;1;1;1;1;1;Salario e diritti dei lavoratori,Salute,Pensioni e assistenza sociale;31;19;22;31;4;5;5;5;3;3;Di Centro-Sinistra;Centro-Sinistra;L'altra Europa con Tsipras;#NAME?;#NAME?;#NAME?;Sposata/o o convivi;Piccola città;Licenza media;Sono in pensione;;182;0;1;65+
25/04/19 05:14;25/04/19 05:24;IP Address;5.90.245.48;100;598;TRUE;25/04/19 05:24;4.085.260.009.765.620;1.426.849.365.234.370;;2;0;Femmina;23;Tra 5000-9999 persone;Fino a 20.000 euro;Campania;4 - leggermente simile;5 - simile;6 - molto simile;5 - simile;6 - molto simile;5 - simile;6 - molto simile;5 - simile;4 - leggermente simile;6 - molto simile;3 - leggermente diversa;3 - leggermente diversa;5 - simile;6 - molto simile;5 - simile;4 - leggermente simile;4 - leggermente simile;5 - simile;5 - simile;3 - leggermente diversa;5 - simile;5 - simile;4 - leggermente simile;6 - molto simile;5;4;3;2;1;2;4;3;3;Salario e diritti dei lavoratori,Ambiente,Salute,Pensioni e assistenza sociale,Prezzi e costo della vita,Supporto alle imprese italiane;-19;-33;-17;14;3;7;7;2;6;6;Apolitico;Altro;Altro;Altro;Non ho ancora deciso chi votare;Non ho ancora deciso chi votare;Nubile/Celibe;Piccola città;Diploma di scuola superiore o equivalente;Sono uno/a studente;;598;0;1;18-24
25/04/19 05:21;25/04/19 05:26;IP Address;5.170.8.58;100;277;TRUE;25/04/19 05:26;444.048.004.150.390.000;894.439.697.265.625;;;;Femmina;51;Piu' di 1 milione persone;Fino a 20.000 euro;Piemonte;1 - molto diversa;4 - leggermente simile;6 - molto simile;5 - simile;4 - leggermente simile;4 - leggermente simile;4 - leggermente simile;6 - molto simile;4 - leggermente simile;5 - simile;3 - leggermente diversa;1 - molto diversa;4 - leggermente simile;6 - molto simile;6 - molto simile;2 - diversa;2 - diversa;1 - molto diversa;6 - molto simile;2 - diversa;2 - diversa;2 - diversa;5 - simile;4 - leggermente simile;1;1;5;1;1;3;1;3;3;Occupazione,Salute,Pensioni e assistenza sociale;11;12;12;11;4;4;4;3;7;6;Di Destra;Centro-Destra;Lega Nord;Lega;Lega;Lega;Nubile/Celibe;Grande città (500.000+ abitanti);Diploma di scuola superiore o equivalente;Mi prendo cura di casa e famiglia;;277;0;1;50-64
25/04/19 05:24;25/04/19 05:26;IP Address;2.44.193.248;100;128;TRUE;25/04/19 05:26;444.048.004.150.390.000;894.439.697.265.625;;2;0;Maschio;27;Piu' di 1 milione persone;Da 80-99.999 euro;Lombardia;5 - simile;4 - leggermente simile;6 - molto simile;5 - simile;4 - leggermente simile;4 - leggermente simile;5 - simile;4 - leggermente simile;5 - simile;4 - leggermente simile;5 - simile;4 - leggermente simile;4 - leggermente simile;5 - simile;6 - molto simile;5 - simile;6 - molto simile;4 - leggermente simile;6 - molto simile;5 - simile;4 - leggermente simile;5 - simile;6 - molto simile;6 - molto simile;4;3;4;2;2;3;4;3;4;Diritti per le donne e le minoranze,Salario e diritti dei lavoratori,Ambiente;29;21;22;21;6;4;5;5;6;5;Di Sinistra;Centro;Forza Italia;Lega;Forza Italia;Forza Italia;Sposata/o o convivi;Grande città (500.000+ abitanti);Laurea magistrale o equivalente;Lavoro come dirigente;;128;0;1;25-34
25/04/19 05:19;25/04/19 05:27;IP Address;151.18.27.118;100;490;TRUE;25/04/19 05:27;45.470.703.125;918.890.380.859.375;;2;0;Femmina;20;Tra 10-49.999 persone;Fino a 20.000 euro;Liguria;5 - simile;6 - molto simile;6 - molto simile;5 - simile;5 - simile;5 - simile;6 - molto simile;3 - leggermente diversa;3 - leggermente diversa;4 - leggermente simile;4 - leggermente simile;4 - leggermente simile;5 - simile;6 - molto simile;5 - simile;4 - leggermente simile;5 - simile;5 - simile;4 - leggermente simile;4 - leggermente simile;3 - leggermente diversa;1 - molto diversa;4 - leggermente simile;6 - molto simile;4;2;3;2;1;1;3;2;1;Educazione e investimenti in ricerca,Diritti per le donne e le minoranze,Corruzione o scandali (anche se non coinvolgono direttamente i candidati alla tornata elettorale),Ambiente,Prezzi e costo della vita,Migrazione e confini;-25;-24;-40;-26;6;6;5;1;6;7;Di Centro-Sinistra;Non ho votato;Non ho votato;Movimento 5 Stelle;Non ho ancora deciso chi votare;Non ho ancora deciso chi votare;Nubile/Celibe;Piccola città;Diploma di scuola superiore o equivalente;Lavoro come dipendente;;490;0;1;18-24
25/04/19 05:19;25/04/19 05:27;IP Address;77.242.184.231;100;494;TRUE;25/04/19 05:27;455.630.035.400.390.000;80.579.986.572.265.600;;2;0;Femmina;68;Tra 5000-9999 persone;Da 20-39.999 euro;Piemonte;6 - molto simile;6 - molto simile;6 - molto simile;5 - simile;3 - leggermente diversa;5 - simile;6 - molto simile;5 - simile;1 - molto diversa;5 - simile;4 - leggermente simile;5 - simile;6 - molto simile;6 - molto simile;6 - molto simile;3 - leggermente diversa;6 - molto simile;3 - leggermente diversa;6 - molto simile;2 - diversa;6 - molto simile;6 - molto simile;6 - molto simile;6 - molto simile;3;1;3;2;1;4;1;1;4;Occupazione,Ambiente,Salute,Migrazione e confini,Supporto alle imprese italiane,Sicurezza e Difesa;34;50;27;40;5;7;7;1;7;5;Di Centro-Destra;Centro-Destra;Lega Nord;Lega;Lega;Fratelli d'Italia;Sposata/o o convivi;Area rurale;Diploma di scuola superiore o equivalente;Sono in pensione;;494;0;1;65+
